idx	time	x	y	z	xVel	yVel	zVel	pitch	heading	roll
324.0	32.4	-589.5529698074946	1844.8792488969052	696.4402293073134	-33.67193807323071	-78.2938649147717	-11.1549	-3.6094	190.22969999999998	-5.9184
325.0	32.5	-594.3628316620528	1834.3914530265731	694.9753993073134	-33.65427941399011	-78.42624837957686	-11.1323	-3.6501	190.44139999999993	-5.8121
326.0	32.6	-597.7262935185521	1826.536867868412	693.8632909555712	-33.6346185649924	-78.54585158161179	-11.121083517422033	-3.685757631638564	190.61548711365504	-5.72144610746937
327.0	32.7	-601.087400774964	1818.6700388875943	692.7522671594412	-33.611072564118864	-78.66828980817755	-11.11023796130005	-3.718952397318031	190.78574898815617	-5.6344008981415366
328.0	32.8	-604.4457690961361	1810.7906858066867	691.6422924599322	-33.583683211721656	-78.79353080907437	-11.099746995090348	-3.7497135511715634	190.9522171657245	-5.550917869910083
329.0	32.9	-607.8010183269514	1802.8985315732764	690.5333330317072	-33.552492308152864	-78.9215423341024	-11.08959428224921	-3.7780703473323203	191.1149231885811	-5.470950520668591
330.0	33.0	-611.1527724923278	1794.9933023599701	689.4253566830839	-33.51754165376462	-79.05229213306181	-11.079763486232928	-3.804052039933463	191.27389859894703	-5.394452348310644
331.0	33.1	-614.5006597972188	1787.0747275643948	688.3183328560341	-33.47887304890902	-79.18574795575276	-11.070238270497784	-3.827687883108153	191.4291749390433	-5.321376850729821
332.0	33.2	-617.8443126266126	1779.1425398091974	687.2122326261841	-33.4365282939382	-79.32187755197543	-11.06100229850007	-3.8490071309895493	191.58078375109102	-5.251677525819705
333.0	33.3	-621.183367545533	1771.1964749420445	686.1070287028145	-33.39054918920424	-79.46064867153	-11.05203923369607	-3.8680390377108136	191.72875657731126	-5.185307871473879
334.0	33.4	-624.5174652990389	1763.2362720356227	685.0026954288603	-33.340977535059295	-79.60202906421662	-11.043332739542075	-3.8848128574051057	191.87312495992512	-5.122221385585921
335.0	33.5	-627.8462508122244	1755.2616733876391	683.8992087809108	-33.287855131855444	-79.74598647983545	-11.03486647949437	-3.899357844205586	192.01392044115366	-5.062371566049417
336.0	33.6	-631.169373190219	1747.2724245208206	682.7965463692099	-33.23122377994484	-79.8924886681867	-11.02662411700925	-3.9117032522454167	192.15117456321792	-5.005711910757948
337.0	33.7	-634.4864857181869	1739.2682741829135	681.6946874376556	-33.17112527967956	-80.0415033790705	-11.018589315542997	-3.9218783356577562	192.284918868339	-4.952195917605094
338.0	33.8	-637.7972458613281	1731.2489743466847	680.5936128638004	-33.10760143141172	-80.19299836228706	-11.010745738551893	-3.929912348575766	192.41518489873786	-4.901777084484438
339.0	33.9	-641.1013152648774	1723.214280209921	679.4933051588512	-33.04069403549346	-80.3469413676365	-11.003077049492235	-3.9358345451326073	192.54200419663576	-4.854408909289561
340.0	34.0	-644.3983597541051	1715.1639501954292	678.3937484676692	-32.97044489227688	-80.50330014491904	-10.995566911820312	-3.9396741794614396	192.6654083042537	-4.810044889914047
341.0	34.1	-647.6880493343165	1707.0977459510357	677.2949285687699	-32.896895802114074	-80.66204244393482	-10.988198988992403	-3.9414605056954244	192.7854287638127	-4.768638524251475
342.0	34.2	-650.9700581908522	1699.0154323495872	676.1968328743235	-32.82008856535719	-80.82313601448404	-10.980956944464802	-3.941222777967721	192.90209711753383	-4.730143310195428
343.0	34.3	-654.2440646890881	1690.9167774889504	675.0994504301541	-32.740064982358334	-80.98654860636681	-10.973824441693795	-3.938990250411491	193.01544490763823	-4.694512745639489
344.0	34.4	-657.509751374435	1682.8015526920121	674.0027719157405	-32.6568668534696	-81.15224796938337	-10.96678514413567	-3.9347921771598955	193.12550367634694	-4.66170032847724
345.0	34.5	-660.7668049723394	1674.6695325066787	672.9067896442158	-32.57053597904312	-81.32020185333384	-10.959822715246716	-3.9286578123460947	193.23230496588099	-4.63165955660226
346.0	34.6	-664.0149163882825	1666.520494705877	671.8114975623674	-32.48111415943101	-81.49037800801841	-10.952920818483218	-3.9206164101032472	193.33588031846148	-4.604343927908133
347.0	34.7	-667.2537807077811	1658.3542202875533	670.7168912506373	-32.388643194985356	-81.66274418323724	-10.946063117301465	-3.910697224564515	193.43626127630944	-4.579706940288438
348.0	34.8	-670.4830971963869	1650.1704934746742	669.6229679231216	-32.29316488605832	-81.83726812879053	-10.939233275157747	-3.898929509863061	193.5334793816461	-4.557702091636761
349.0	34.9	-673.7025692996871	1641.9691017152263	668.5297264275707	-32.194721033001976	-82.01391759447841	-10.93241495550835	-3.885342520132042	193.62756617669228	-4.538282879846682
350.0	35.0	-676.911904643304	1633.7498356822161	667.4371672453898	-32.09335343616846	-82.19266033010109	-10.92559182180956	-3.86996550950462	193.71855320366927	-4.5214028028117825
351.0	35.1	-680.110815032895	1625.5124892736703	666.345292491638	-31.989103895909864	-82.37346408545872	-10.918747537517666	-3.8528277321139566	193.80647200479805	-4.507015358425645
352.0	35.2	-683.2990164541528	1617.2568596126353	665.2541059150291	-31.882014212578323	-82.55629661035147	-10.911865766088958	-3.8339584420932113	193.8913541222997	-4.495074044581849
353.0	35.3	-686.4762290728054	1608.9827470471773	664.1636128979311	-31.772126186525938	-82.74112565457946	-10.904930170979721	-3.813386893575544	193.97323109839525	-4.485532359173979
354.0	35.4	-689.6421772346158	1600.689955150383	663.0738204563664	-31.659481618104827	-82.92791896794294	-10.897924415646246	-3.7911423406941167	194.0521344753058	-4.478343800095617
355.0	35.5	-692.7965894653826	1592.3782907203588	661.984737240012	-31.544122307667113	-83.11664430024207	-10.890832163544815	-3.7672540375820898	194.12809579525248	-4.473461865240342
356.0	35.6	-695.939198470939	1584.047563780231	660.8963735321988	-31.42609005556489	-83.30726940127697	-10.88363707813172	-3.7417512383726215	194.20114660045624	-4.470840052501738
357.0	35.7	-699.069741137154	1575.6975875781463	659.8087412499125	-31.305426662150307	-83.49976202084788	-10.876322822863253	-3.7146631971988766	194.2713184331383	-4.470431859773388
358.0	35.8	-702.1879585299315	1567.328178587271	658.7218539437929	-31.182173927775434	-83.69408990875488	-10.868873061195691	-3.686019168194012	194.33864283551958	-4.47219078494887
359.0	35.9	-705.2935958952107	1558.939156505791	657.6357267981343	-31.05637365279242	-83.89022081479823	-10.861271456585332	-3.65584840549119	194.4031513498213	-4.47607032592177
360.0	36.0	-708.3864026589661	1550.5303442569132	656.5503766308855	-30.928067637553355	-84.08812248877804	-10.853501672488457	-3.6241801632235715	194.4648755182644	-4.482023980585666
361.0	36.1	-711.4661324272071	1542.1015679888637	655.4658218936494	-30.797297682410363	-84.2877626804945	-10.845547372361356	-3.5910436955243146	194.52384688306992	-4.490005246834142
362.0	36.2	-714.5325429859786	1533.652657074889	654.3820826716833	-30.664105587715564	-84.4891091397478	-10.83739221966032	-3.5564682565265837	194.58009698645915	-4.49996762256078
363.0	36.3	-717.5853963013607	1525.1834441132553	653.2991806838992	-30.528533153821062	-84.69212961633805	-10.829019877841633	-3.5204831003635353	194.63365737065294	-4.511864605659161
364.0	36.4	-720.6244585194686	1516.6937649272488	652.2171392828631	-30.39062218107898	-84.8967918600655	-10.820414010361583	-3.483117481168334	194.6845595778725	-4.525649694022867
365.0	36.5	-723.6494999664527	1508.183458565176	651.1359834547955	-30.250414469841424	-85.10306362073024	-10.81155828067646	-3.4444006530741365	194.73283515033876	-4.54127638554548
366.0	36.6	-726.6602951484988	1499.6523673003626	650.0557398195712	-30.10795182046052	-85.31091264813254	-10.802436352242548	-3.4043618702141076	194.77851563027295	-4.558698178120582
367.0	36.7	-729.6566227518276	1491.1003366311554	648.9764366307195	-29.963276033288363	-85.52030669207247	-10.79303188851614	-3.3630303867214035	194.82163255989602	-4.577868569641755
368.0	36.8	-732.6382656426954	1482.5272152809205	647.8981037754241	-29.81642890867707	-85.73121350235022	-10.783328552953515	-3.3204354567291863	194.86221748142907	-4.598741058002578
369.0	36.9	-735.6050108673933	1473.9328551980439	646.820772774523	-29.66745224697878	-85.94360082876604	-10.773310009010972	-3.2766063343706184	194.90030193709325	-4.621269141096638
370.0	37.0	-738.5566496522479	1465.317111555932	645.7444767825085	-29.51638784854557	-86.15743642111997	-10.76295992014479	-3.2315722737788577	194.9359174691095	-4.645406316817513
371.0	37.1	-741.4929774036208	1456.6798427530107	644.6692505875274	-29.36327751372959	-86.37268802921231	-10.752261949811263	-3.1853625290870666	194.969095619699	-4.671106083058784
372.0	37.2	-744.4137937079091	1448.0209104127264	643.5951306113807	-29.20816304288293	-86.58932340284315	-10.741199761466676	-3.138006354428405	194.9998679310828	-4.698321937714037
373.0	37.3	-747.3189023315449	1439.340179383545	642.5221549095239	-29.051086236357715	-86.80731029181267	-10.729757018567316	-3.089533003936034	195.0282659454819	-4.72700737867685
374.0	37.4	-750.2081112209955	1430.637517738953	641.450363171067	-28.892088894506053	-87.02661644592105	-10.717917384569473	-3.039971731743113	195.05432120511745	-4.757115903840806
375.0	37.5	-753.0812325027636	1421.9127967774562	640.3797967187741	-28.73121281768006	-87.24720961496848	-10.705664522929432	-2.989351791982804	195.07806525221045	-4.788601011099489
376.0	37.6	-755.9380824833868	1413.1658910225806	639.3104985090637	-28.56849980623185	-87.46905754875509	-10.692982097103483	-2.937702438788267	195.09952962898208	-4.821416198346478
377.0	37.7	-758.7784816494382	1404.3966782228724	638.2425131320089	-28.403991660513533	-87.69212799708109	-10.679853770547908	-2.885052926292661	195.11874587765325	-4.855514963475355
378.0	37.8	-761.6022546675259	1395.6050393518979	637.175886811337	-28.237730180877236	-87.91638870974661	-10.666263206719007	-2.83143250862915	195.13574554044519	-4.890850804379703
379.0	37.9	-764.4092303842934	1386.7908586082426	636.1106674044297	-28.069757167675053	-88.14180743655186	-10.652194069073056	-2.7768704399308906	195.15056015957887	-4.927377218953102
380.0	38.0	-767.1992418264193	1377.954023415513	635.0469044023231	-27.900114421259122	-88.368351927297	-10.637630021066348	-2.7213959743310467	195.16322127727543	-4.965047705089137
381.0	38.1	-769.9721262006175	1369.0944244223347	633.9846489297075	-27.72884374198152	-88.59598993178214	-10.62255472615517	-2.6650383659627757	195.1737604357558	-5.003815760681386
382.0	38.2	-772.727724893637	1360.211955502354	632.923953744928	-27.55598693019442	-88.82468919980757	-10.606951847795814	-2.607826868959242	195.1822091772413	-5.043634883623435
383.0	38.3	-775.4658834722619	1351.3065137542367	631.8648732399836	-27.381585786249875	-89.05441748117336	-10.590805049444556	-2.5497907374536024	195.18859904395273	-5.084458571808862
384.0	38.4	-778.1864516833119	1342.3779995016687	630.8074634405278	-27.20568211050004	-89.2851425256797	-10.574097994557698	-2.490959225579021	195.19296157811135	-5.126240323131251
385.0	38.5	-780.8892834536416	1333.426316293356	629.7517820058687	-27.028317703297006	-89.51683208312679	-10.556814346591517	-2.4313615874686554	195.19532832193818	-5.168933635484183
386.0	38.6	-783.5742368901409	1324.4513709030246	628.6978882289684	-26.8495343649929	-89.74945390331479	-10.53893776900231	-2.371027077255668	195.19573081765427	-5.21249200676124
387.0	38.7	-786.2411742797349	1315.4530733294202	627.6458430364438	-26.669373895939824	-89.98297573604383	-10.520451925246354	-2.3099849490732165	195.19420060748058	-5.256868934856003
388.0	38.8	-788.8899620893839	1306.4313367963089	626.5957089885658	-26.487878096489904	-90.21736533111414	-10.501340478779946	-2.248264457054465	195.19076923363843	-5.302017917662056
389.0	38.9	-791.5204709660834	1297.3860777524762	625.5475502792599	-26.30508876699525	-90.45259043832586	-10.481587093059371	-2.1858948553325734	195.18546823834876	-5.347892453072979
390.0	39.0	-794.1325757368642	1288.3172158717284	624.5014327361058	-26.121047707807968	-90.68861880747913	-10.461175431540912	-2.122905398040701	195.17832916383256	-5.394446038982354
391.0	39.1	-796.7261554087922	1279.224674052891	623.4574238203377	-25.935796719280187	-90.9254181883742	-10.440089157680864	-2.059325339312009	195.16938355231105	-5.441632173283762
392.0	39.2	-799.3010931689687	1270.10837841981	622.4155926268442	-25.74937760176401	-91.16295633081116	-10.418311934935513	-1.995183933279658	195.15866294600517	-5.489404353870788
393.0	39.3	-801.8572763845299	1260.968258321351	621.3760098841681	-25.561832155611555	-91.40120098459022	-10.395827426761144	-1.9305104340768082	195.14619888713608	-5.537716078637011
394.0	39.4	-804.3945966026474	1251.8042463313998	620.3387479545066	-25.373202181174932	-91.64011989951153	-10.372619296614046	-1.8653340958366207	195.13202291792481	-5.586520845476013
395.0	39.5	-806.9129495505281	1242.6162782488623	619.3038808337116	-25.183529478806268	-91.8796808253753	-10.348671207950508	-1.7996841726922561	195.11616658059245	-5.635772152281378
396.0	39.6	-809.4122351354139	1233.404293097664	618.2714841512889	-24.992855848857666	-92.11985151198166	-10.323966824226815	-1.7335899187768742	195.0986614173601	-5.685423496946685
397.0	39.7	-811.892357444582	1224.168233126751	617.2416351703989	-24.801223091681223	-92.3605997091308	-10.298489808899257	-1.6670805882236353	195.07953897044868	-5.7354283773655155
398.0	39.8	-814.3532247453448	1214.9080438100887	616.2144127878565	-24.608673007629093	-92.60189316662287	-10.272223825424124	-1.6001854351657017	195.0588307820795	-5.7857402914314555
399.0	39.9	-816.7947494850501	1205.6236738466628	615.1898975341308	-24.415247397053353	-92.84369963425804	-10.245152537257699	-1.532933713736232	195.03656839447342	-5.836312737038082
400.0	40.0	-819.2168482910807	1196.3150751604792	614.1681715733451	-24.220988060306144	-93.08598686183653	-10.217259607856272	-1.4653546780683893	195.01278334985162	-5.887099212078979
401.0	40.1	-821.6194419708547	1186.9822029005634	613.1493187032776	-24.025936797739558	-93.32872259915843	-10.188528700676132	-1.3974775822953316	194.98750719043517	-5.938053214447729
402.0	40.2	-824.0024555118252	1177.625015440961	612.1334243553603	-23.830135409705722	-93.57187459602397	-10.158943479173564	-1.3293316805502202	194.96077145844507	-5.989128242037913
403.0	40.3	-826.3658180814809	1168.2434743807378	611.1205755946797	-23.63362569655675	-93.81541060223334	-10.128487606804857	-1.2609462269662162	194.93260769610245	-6.0402777927431135
404.0	40.4	-828.7094630273455	1158.8375445439792	610.1108611199771	-23.436449458644752	-94.05929836758663	-10.0971447470263	-1.1923504756764793	194.90304744562837	-6.091455364456911
405.0	40.5	-831.0333278769776	1149.407193979791	609.1043712636477	-23.23864849632184	-94.30350564188409	-10.06489856329418	-1.123573680814172	194.87212224924392	-6.142614455072887
406.0	40.6	-833.3373543379716	1139.9523939622984	608.1011979917413	-23.040264609940134	-94.54800017492582	-10.031732719064786	-1.054645096512452	194.83986364917013	-6.193708562484626
407.0	40.7	-835.6214882979568	1130.4731189906472	607.1014349039618	-22.841339599851743	-94.79274971651202	-9.997630877794403	-0.9855939769044825	194.8063031876281	-6.244691184585705
408.0	40.8	-837.8856798245977	1120.9693467890029	606.1051772336679	-22.641915266408784	-95.03772201644288	-9.962576702939323	-0.9164495761234216	194.77147240683888	-6.295515819269713
409.0	40.9	-840.129883165594	1111.441058306551	605.1125218478722	-22.442033409963372	-95.28288482451856	-9.926553857955827	-0.8472411483024325	194.73540284902353	-6.3461359644302275
410.0	41.0	-842.3540567486808	1101.888237717497	604.1235672472422	-22.241735830867615	-95.52820589053921	-9.88954600630021	-0.7779979475746739	194.69812605640317	-6.396505117960828
411.0	41.1	-844.5581631816282	1092.3108724210665	603.1384135660994	-22.041064329473635	-95.77365296430503	-9.851536811428755	-0.708749228073308	194.65967357119882	-6.4465767777551
412.0	41.2	-846.7421692522415	1082.7089530415049	602.1571625724197	-21.840060706133546	-96.01919379561615	-9.81250993679775	-0.6395242439314941	194.62007693563157	-6.496304441706624
413.0	41.3	-848.9060459283614	1073.0824734280775	601.1799176678334	-21.63876676119945	-96.26479613427277	-9.772449045863487	-0.5703522492823906	194.5793676919225	-6.545641607708983
414.0	41.4	-851.0497683578637	1063.43143065507	600.2067838876252	-21.437224295023473	-96.5104277300751	-9.731337802082251	-0.5012624982591631	194.5375773822927	-6.594541773655757
415.0	41.5	-853.1733158686595	1053.7558250217876	599.2378679007342	-21.235475107957722	-96.75605633282319	-9.689159868910329	-0.43228424499496854	194.49473754896314	-6.642958437440528
416.0	41.6	-855.2766719686949	1044.0556600525558	598.2732780097538	-21.033561000354315	-97.00164969231733	-9.645898909804009	-0.36344674362296847	194.45087973415505	-6.690845096956879
417.0	41.7	-857.3598243459514	1034.3309424967201	597.3131241509318	-20.83152377256537	-97.24717555835765	-9.601538588219581	-0.2947792482763239	194.40603548008937	-6.738155250098393
418.0	41.8	-859.4227648684457	1024.5816823286457	596.3575178941704	-20.62940522494299	-97.49260168074429	-9.55606256761333	-0.22631101308819424	194.3602363289872	-6.784842394758647
419.0	41.9	-861.4654895842297	1014.8078927477179	595.4065724430262	-20.427247157839297	-97.73789580927746	-9.509454511441545	-0.15807129219174035	194.31351382306968	-6.8308600288312284
420.0	42.0	-863.4879987213903	1005.0095901783421	594.4604026347101	-20.225091371606403	-97.9830256937573	-9.46169808316051	-0.09008933972012441	194.26589950455778	-6.876161650209714
421.0	42.1	-865.49029668805	995.1867942699438	593.5191249400875	-20.02297966659642	-98.227959083984	-9.412776946226522	-0.022394409806504582	194.21742491567264	-6.92070075678769
422.0	42.2	-867.4723920723661	985.339527896968	592.5828574636779	-19.82095384316147	-98.47266372975774	-9.362674764095864	0.04498424341595696	194.16812159863525	-6.964430846458737
423.0	42.3	-869.4342976425315	975.4678171588802	591.6517199436554	-19.619055701653657	-98.71710738087864	-9.311375200224818	0.11201736581409984	194.11802109566682	-7.0073054171164335
424.0	42.4	-871.3760303467741	965.5716913801655	590.7258337518484	-19.4173270424251	-98.96125778714693	-9.25886191806968	0.17867570325476365	194.0671549489883	-7.049277966654366
425.0	42.5	-873.2976113133569	955.6511831103292	589.8053218937398	-19.21580966582791	-99.20508269836277	-9.205118581086735	0.24493000160478887	194.01555470082081	-7.090301992966115
426.0	42.6	-875.1990658505783	945.7063281238966	588.8903090084666	-19.0145453722142	-99.44854986432628	-9.15012885273227	0.3107510067310129	193.96325189338538	-7.13033099394526
427.0	42.7	-877.080423446772	935.7371654204128	587.9809213688203	-18.813575961936095	-99.69162703483771	-9.093876396462573	0.3761094645002767	193.91027806890318	-7.169318467485386
428.0	42.8	-878.9417177703066	925.7437372244431	587.0772868812469	-18.612943235345696	-99.93428195969713	-9.03634487573393	0.44097612077941895	193.85666476959514	-7.207217911480072
429.0	42.9	-880.7829866695861	915.7260889855726	586.1795350858466	-18.41268899279513	-100.17648238870481	-8.977517954002632	0.5053217214352798	193.80244353768242	-7.243982823822901
430.0	43.0	-882.6042721730497	905.6842693784065	585.2877971563742	-18.212855034636494	-100.41819607166086	-8.917379294724967	0.5691170123346982	193.7476459153861	-7.279566702407456
431.0	43.1	-884.405620489172	895.6183303025699	584.4022059002384	-18.013483161221913	-100.65939075836546	-8.85591256135722	0.6323327393445131	193.69230344492718	-7.313923045127317
432.0	43.2	-886.1870820064623	885.528326882708	583.5228957585028	-17.8146151729035	-100.90003419861881	-8.793101417355683	0.6949396483315649	193.63644766852678	-7.347005349876066
433.0	43.3	-887.9487112934656	875.4143174684859	582.6500028058852	-17.61629287003337	-101.14009414222102	-8.728929526176637	0.7569084851626918	193.580110128406	-7.378767114547284
434.0	43.4	-889.690567098762	865.2763636345887	581.7836647507576	-17.41855805296363	-101.37953833897231	-8.663380551276374	0.8182099957047363	193.52332236678586	-7.409161837034557
435.0	43.5	-891.4127123509667	855.1145301807214	580.9240209351465	-17.221452522046402	-101.61833453867283	-8.596438156111185	0.8788149258245332	193.46611592588744	-7.438143015231462
436.0	43.6	-893.11521415873	844.9288851316091	580.0712123347328	-17.025018077633796	-101.85645049112276	-8.52808600413735	0.9386940213889252	193.4085223479318	-7.465664147031583
437.0	43.7	-894.7981438107379	834.7194997369969	579.2253815588516	-16.82929652007793	-102.09385394612228	-8.458307758811165	0.9978180282647511	193.35057317514003	-7.491678730328502
438.0	43.8	-896.461576775711	824.4864484716497	578.3866728504927	-16.634329649730915	-102.33051265347154	-8.387087083588911	1.0561576923188498	193.2922999497332	-7.516140263015802
439.0	43.9	-898.1055927024055	814.2298090353527	577.5552320863	-16.44015926694486	-102.56639436297071	-8.31440764192688	1.1136837594180613	193.2337342139324	-7.539002242987061
440.0	44.0	-899.7302754196127	803.9496623529107	576.7312067765719	-16.24682717207189	-102.80146682441998	-8.240253097281359	1.1703669754292245	193.1749075099587	-7.560218168135864
441.0	44.1	-901.3357129361591	793.6460925741487	575.914746065261	-16.05437516546411	-103.03569778761948	-8.164607113108634	1.2261780862191796	193.11585138003306	-7.579741536355791
442.0	44.2	-902.9219974409065	783.3191870739117	575.1060007299745	-15.862845047473632	-103.26905500236941	-8.087453352864994	1.2810878376547645	193.05659736637668	-7.597525845540424
443.0	44.3	-904.4892253027517	772.9690364520648	574.3051231819738	-15.67227861845258	-103.50150621846996	-8.008775480006726	1.3350669756028206	192.99717701121062	-7.613524593583347
444.0	44.4	-906.0374970706271	762.5957345334926	573.5122674661749	-15.482717678753064	-103.73301918572126	-7.928557157990121	1.3880862459301861	192.9376218567559	-7.62769127837814
445.0	44.5	-907.5669174734998	752.1993783681003	572.7275892611477	-15.294204028727194	-103.9635616539235	-7.8467820502714645	1.4401163945037014	192.87796344523363	-7.6399793978183865
446.0	44.6	-909.0775954203725	741.7800682308126	571.951245879117	-15.10677946872709	-104.19310137287687	-7.763433820307042	1.4911281671902044	192.81823331886486	-7.650342449797665
447.0	44.7	-910.569644000283	731.3379076215745	571.1833962659616	-14.920485799104862	-104.42160609238148	-7.6784961315531435	1.5410923098565352	192.7584630198706	-7.658733932209558
448.0	44.8	-912.0431804823043	720.8730032653507	570.424201001215	-14.735364820212627	-104.64904356223755	-7.5919526474660595	1.5899795683695337	192.69868409047206	-7.665107342947652
449.0	44.9	-913.4983263155445	710.3854651121262	569.6738222980648	-14.551458332402492	-104.87538153224523	-7.503787031502071	1.6377606885960396	192.63892807289017	-7.6694161799055225
450.0	45.0	-914.9352071291472	699.8754063369057	568.932424003353	-14.368808136026582	-105.10058775220473	-7.413982947117474	1.684406416402892	192.57922650934614	-7.671613940976758
451.0	45.1	-916.353952732291	689.3429433397141	568.2001715975762	-14.187456031437	-105.32462997191615	-7.322524057768548	1.7298874976569296	192.5196109420609	-7.671654124054933
452.0	45.2	-917.7546971141895	678.7881957455961	567.477232194885	-14.007443818985863	-105.5474759411797	-7.229394026911589	1.7741746782249919	192.46011291325559	-7.669490227033632
453.0	45.3	-919.137578444092	668.2112864046165	566.7637745430848	-13.828813299025294	-105.76909340979556	-7.134576518002877	1.8172387039739193	192.40076396515133	-7.665075747806439
454.0	45.4	-920.5027390712828	657.6123413918601	566.059969023635	-13.651606271907397	-105.98945012756388	-7.038055194498706	1.8590503207705507	192.34159563996906	-7.658364184266935
455.0	45.5	-921.8503255250812	646.9914900074316	565.3659876516494	-13.475864537984286	-106.20851384428485	-6.939813719855358	1.8995802744817258	192.28263947993	-7.649309034308701
456.0	45.6	-923.180488514842	636.3488647764557	564.6820040758965	-13.30162989760808	-106.42625230975861	-6.839835757529126	1.938799310974283	192.2239270272551	-7.637863795825317
457.0	45.7	-924.493382929955	625.6846014490771	564.0081935787989	-13.128944151130895	-106.64263327378538	-6.738104970976296	1.9766781761150631	192.1654898241655	-7.623981966710369
458.0	45.8	-925.7891678398455	614.9988390004606	563.3447330764336	-12.957849098904836	-106.85762448616526	-6.634605023653156	2.013187615770905	192.1073594128822	-7.607617044857437
459.0	45.9	-927.0680064939737	604.2917196307908	562.691801118532	-12.788386541282021	-107.07119369669846	-6.529319579015993	2.0482983758086486	192.0495673356264	-7.588722528160101
460.0	46.0	-928.3300663218351	593.5633887652723	562.0495778884799	-12.62059827861457	-107.28330865518518	-6.422232300521097	2.081981202095133	191.99214513461908	-7.567251914511948
461.0	46.1	-929.5755189329606	582.8139950541297	561.4182452033175	-12.454526111254589	-107.49393711142554	-6.313326851624751	2.1142068404971965	191.93512435208126	-7.543158701806553
462.0	46.2	-930.804540116916	572.0436903726077	560.7979865137391	-12.290211839554194	-107.70304681521972	-6.202586895783247	2.1449460368816795	191.8785365302341	-7.516396387937501
463.0	46.3	-932.0173098433025	561.2526298209709	560.1889869040939	-12.127697263865503	-107.9106055163679	-6.089996096452872	2.1741695371154224	191.82241321129862	-7.486918470798374
464.0	46.4	-933.2140122617566	550.4409717245039	559.5914330923849	-11.967024184540627	-108.11658096467028	-5.975538117089912	2.2018480870652635	191.76678593749597	-7.454678448282754
465.0	46.5	-934.3948357019498	539.6088776335113	559.0055134302698	-11.808234401931674	-108.32094090992693	-5.859196621150654	2.2279524325980407	191.71168625104707	-7.4196298182842195
466.0	46.6	-935.5599726735888	528.7565123233175	558.4314179030607	-11.65136971639077	-108.52365310193815	-5.740955272091393	2.2524533195805976	191.6571456941732	-7.38172607869636
467.0	46.7	-936.7096198664159	517.8840437942671	557.8693381297239	-11.49647192827002	-108.72468529050403	-5.620797733368409	2.27532149387977	191.60319580909527	-7.34092072741275
468.0	46.8	-937.843978150208	506.9916432717246	557.3194673628801	-11.343582837921545	-108.92400522542476	-5.4987076684379925	2.2965277013623986	191.54986813803438	-7.297167262326974
469.0	46.9	-938.9632525747778	496.0794852060746	556.7820004888044	-11.192744245697448	-109.1215806565005	-5.374668740756431	2.3160426878953224	191.49719422321158	-7.250419181332613
470.0	47.0	-940.0676523699728	485.14774727272146	556.2571340274264	-11.043997951949853	-109.31737933353145	-5.248664613780012	2.333837199345382	191.44520560684805	-7.200629982323251
471.0	47.1	-941.157390945676	474.1966103720897	555.74506613233	-10.897385757030873	-109.51136900631772	-5.120678950965026	2.3498819815794154	191.39393383116473	-7.147753163192467
472.0	47.2	-942.2326858918052	463.22625862962377	555.2459965907532	-10.75294946129262	-109.70351742465955	-4.990695415767757	2.364147780464263	191.34341043838276	-7.0917422218338455
473.0	47.3	-943.2937589783139	452.23687939578804	554.7601268235887	-10.610730865087206	-109.89379233835707	-4.858697671644496	2.3766053418667643	191.29366697072322	-7.032550656140967
474.0	47.4	-944.3408361551906	441.228663246067	554.2876598853836	-10.470771768766747	-110.08216149721045	-4.724669382051527	2.3872254116537577	191.24473497040714	-6.970131964007411
475.0	47.5	-945.3741475524589	430.201803980965	553.8288004643391	-10.333113972683355	-110.26859265101989	-4.588594210445141	2.395978735692084	191.1966459796556	-6.904439643326763
476.0	47.6	-946.3939274801778	419.15649862600645	553.383754882311	-10.19779927718915	-110.45305354958552	-4.450455820281623	2.4028360598485805	191.14943154068968	-6.8354271919926015
477.0	47.7	-947.4004144284414	408.0929474317357	552.9527310948092	-10.06486948263624	-110.63551194270755	-4.310237875017265	2.4077681299900893	191.10312319573052	-6.7630481078985145
478.0	47.8	-948.393851067379	397.0113538737171	552.5359386909984	-9.934366389376741	-110.8159355801861	-4.167924038108351	2.4107456919834473	191.057752486999	-6.6872558889380755
479.0	47.9	-949.3744842471554	385.91192465253494	552.1335888936973	-9.806331797762768	-110.9942922118214	-4.023497973011171	2.411739491695497	191.01335095671644	-6.608004033004873
480.0	48.0	-950.34256499797	374.7948696937936	551.745894559379	-9.680807508146433	-111.17054958741359	-3.87694334318201	2.4107202749930745	190.9699501471037	-6.525246037992484
481.0	48.1	-951.298348530058	363.6604021481173	551.3730701781714	-9.557835320879848	-111.34467545676281	-3.728243812077159	2.407658787743021	190.92758160038193	-6.438935401794493
482.0	48.2	-952.2420942336895	352.5087383911504	551.0153318738561	-9.437457036315134	-111.51663756966929	-3.5773830431529046	2.4025257758121765	190.88627685877225	-6.349025622304482
483.0	48.3	-953.17406567917	341.3400980235571	550.6728974038696	-9.319714454804398	-111.68640367593312	-3.424344699865534	2.395291985067379	190.8460674644956	-6.255470197416031
484.0	48.4	-954.09453061684	330.15470387102164	550.3459861593025	-9.20464937669976	-111.85394152535457	-3.269112445671337	2.3859281613754697	190.80698495977325	-6.158222625022726
